Site,ID,SampleDate,Latitude,Longitude,HerbBio.g.m2,ShrubBio.g.m2,NDWI_June,EVI_June,SAVI_June,BSI_June,NDPI_June,NDWI_Sept,NDGI_June,EVI_Sept,SAVI_Sept,BSI_Sept,NDPI_Sept,NDGI_Sept,dBlue,dGreen,dRed,dNIR,dSWIR_1,dSWIR_2,dNDVI,dNDWI,dEVI,dSAVI,dBSI,dNDPI,dNDSI,dNDGI,Cdef,Elevation,AET,Flow,Slope,SWE,Annual_Precipitation,Snow_days,Wet_days,Minimum_temperature,Maximum_temperature,SRad,Shallow_Clay,Deep_Clay,Shallow_Sand,Deep_Sand,Shallow_Hydra_Conduc,Deep_Hydra_Conduc,Lithology,Organic_Matter,Active_growth_days,ModisNPP,LandsatNPP,ANPP
East Creek,C1,2018-07-23,40.24418042,-120.900972,35.04,,0.1225285702554654,0.4206884407331004,0.4040904695165181,-0.0591728506609671,0.4937347083681033,-0.2027269185562032,0.3401713507901281,0.1767738343940561,0.1880996147108038,0.2341454703756941,0.143664934826405,0.0468044788451907,13.340859932065218,20.30912712862319,24.86862496150362,63.73926602581522,63.87524869338768,39.467991804800725,106.3648523878576,1.0021617701245793,66.51709997325166,66.75506968040378,14.545025827170182,82.32847523256032,-124.81123911707148,42.91674437966887,699.8000000000001,1541.5565185546875,406.4,34,0.4562608351345623,0,654,21,0,276.7254333496094,289.36090087890625,30345.629333496094,15.509149551391602,20.925500869750977,53.44074630737305,51.93086624145508,2.9931537452144683,0.7063881886549672,19,1.2523771330260274,92,842.5,313.20000000000005,15.17232
East Creek,C2,2018-07-23,40.24408816,-120.901293,88.16,,0.0909024007720168,0.3696357013898629,0.3643827493880673,-0.0230165102676987,0.444910338332442,-0.1962533263941017,0.2880875954431702,0.1693900423547958,0.181580471912938,0.231650745639336,0.1358831653842668,0.0386868723035309,12.470424114583334,18.786750729166663,23.487663750000003,57.88677666666667,58.94982067708332,37.74490697916666,97.4547213368009,-0.1038111186868064,58.91381314664017,59.85476543568669,15.074135149434602,73.71810072992623,-116.8027470450996,37.7575103044958,699.5,1541.5565185546875,406.6,34,0.4562608351345623,0,654,46,0,276.7207946777344,289.3628845214844,30346.15104675293,15.91147232055664,20.925500869750977,53.70592880249024,51.93086624145508,3.0836493789168005,0.7063881886549672,19,1.2498105572551823,92,842.5,460.0,38.17328
East Creek,C3,2018-07-23,40.24396204,-120.901616,55.84,,0.0266642893580772,0.2806798828144926,0.2858226108746194,0.0510938863613816,0.3205805160175864,-0.1591046086054129,0.1660500064461055,0.1484993697232917,0.1619216857316256,0.2123538911998466,0.1202787729541091,0.0154294963613581,12.909374192708333,19.797442994791663,25.64938455729167,54.12841778645833,57.75575888020833,41.28049598958333,81.36842168566486,-5.751658314328642,47.783245112723534,49.77871049156482,22.76397692309538,57.13587592093754,-109.6774436990158,22.32794860347552,699.5,1541.3292236328125,406.6,36,0.5623227479838616,0,654,46,0,276.7207946777344,289.3628845214844,30346.15104675293,15.91147232055664,21.031673431396484,53.70592880249024,51.23488998413086,3.0836493789168005,0.7281161474093101,19,1.2498105572551823,93,851.8000000000001,263.40000000000003,24.178720000000002
East Creek,C4,2018-07-23,40.24373516,-120.901463,32.16,,0.0536628596315865,0.358508088225656,0.3555576625120804,0.0078067713784609,0.4225235889754717,-0.219035602254086,0.2805069274234894,0.1632555718479304,0.1750992374998906,0.2472981128617742,0.1179852119220207,0.0377842240142694,10.95552146875,17.179913692708332,21.67136671875,53.95921732291666,59.81119984895832,38.45681694791667,96.67241702010712,-7.005281008863272,56.182696482912505,57.45017965089343,20.28990241479771,70.09934063098106,-121.04906179913988,36.19691021113091,699.3000000000001,1541.3292236328125,406.8,36,0.5623227479838616,0,654,26,0,276.7216186523437,289.3646545410156,30346.241653442383,15.753259658813477,21.031673431396484,55.25651168823242,51.23488998413086,3.26208539658523,0.7281161474093101,19,1.2326050661052663,97,851.8000000000001,492.1,13.925279999999999
East Creek,C5,2018-07-23,40.24382567,-120.901141,29.92,,0.0448354258205015,0.3216497056960584,0.3220505867516016,0.0236488602825971,0.3856804555691466,-0.1976363368892738,0.2308132863706699,0.1633873786584716,0.1761368937388139,0.2342596163290982,0.1253269396941989,0.0333162780072508,11.34542596875,17.847538,22.38702739583333,53.10944176041667,60.257487656250014,39.97333755208333,93.2174680436762,-12.247348619536693,53.38587731014873,55.16746352877096,25.335722673124987,64.28392418123087,-122.27678803490346,32.38757041458525,699.7,1541.279052734375,406.6,36,0.4374284015987428,0,654,26,0,276.7269897460937,289.3645324707031,30345.8095703125,15.346522331237791,20.148929595947266,55.987606048583984,53.01596450805664,3.434655067496041,0.831022082179208,19,1.1570873678837996,96,852.4000000000001,484.40000000000003,12.95536
East Creek,C6,2018-07-23,40.24395387,-120.90082,21.44,,0.1229188055455705,0.4306546624375826,0.4106896526289453,-0.0642211104335097,0.5095133083021307,-0.2209317625928631,0.3605355088271167,0.1778006013523292,0.1894582877917574,0.2474036862265117,0.1384982768516576,0.0513619155949946,12.592270187952897,18.86257998641304,22.571790398550725,59.79855220561594,62.33262728713769,37.782310341938405,103.03509681352796,-3.643021256339477,64.7217771820471,64.46474734754702,16.049682188525146,77.39682098645608,-121.54076939547988,44.03488654286959,700.0,1541.4049072265625,406.5,36,0.4491147206513636,0,653,45,0,276.73162841796875,289.3625183105469,30345.28791809082,16.88170623779297,20.495546340942383,52.29624557495117,52.17774200439453,3.209735089922991,0.738781172836789,19,1.2548352663194016,92,857.9000000000001,501.0,9.283520000000001
East Creek,C7,2018-07-23,40.24369224,-120.900669,28.64,,0.0094608733741387,0.274560807731024,0.2799394990922323,0.0617953256625188,0.3152779508877392,-0.1776224062086579,0.1713230380514799,0.1530070166278914,0.1658339173835663,0.2220972797553434,0.1127212883694454,0.0230030671483919,11.568017791666666,17.97636725520833,22.998454953125,50.69182280729167,57.74482389062499,40.83301419791667,86.26559559503957,-13.108405427135366,48.01379022289141,50.19318369624756,27.217049778529272,56.92630827638298,-118.38048058039504,26.101592487997088,699.8000000000001,1541.285400390625,406.4,35,0.3894640806402306,0,654,26,0,276.7323608398437,289.3644104003906,30345.377517700195,15.755839347839355,19.425432205200195,55.69014358520508,53.77514266967773,3.340389842655373,0.9699050893197152,19,1.2271486560521805,96,869.3000000000001,467.8,12.40112
East Creek,C8,2018-07-23,40.2435983,-120.900989,20.64,,0.0448354258205015,0.3216497056960584,0.3220505867516016,0.0236488602825971,0.3856804555691466,-0.1976363368892738,0.2308132863706699,0.1633873786584716,0.1761368937388139,0.2342596163290982,0.1253269396941989,0.0333162780072508,11.34542596875,17.847538,22.38702739583333,53.10944176041667,60.257487656250014,39.97333755208333,93.2174680436762,-12.247348619536693,53.38587731014873,55.16746352877096,25.335722673124987,64.28392418123087,-122.27678803490346,32.38757041458525,699.6,1541.1041259765625,406.6,35,0.3708251590534208,0,654,26,0,276.727783203125,289.3663330078125,30345.899642944336,15.637453079223633,19.257265090942383,54.93817138671875,53.73088073730469,3.523690259762356,1.0567001223283046,19,1.111841609152979,96,862.3000000000001,422.3,8.93712
East Creek,C9,2018-07-23,40.24347168,-120.901311,28.96,,-0.0046026144773367,0.2834814821720659,0.2889922047429563,0.0703630665269874,0.3195821308987649,-0.1995549286657079,0.1816248662002997,0.1526728408452932,0.1652389084996001,0.236700283159763,0.1057967797578368,0.0239637208575864,11.15559470244565,17.47324380298913,22.676261453804347,50.05902935733696,58.80110146422102,41.11673306838768,85.87511735605594,-15.503019193003157,47.41544444457517,49.60647887360781,28.854718361873147,55.95491944141811,-120.35100300804976,25.760052824204298,699.6,1541.1041259765625,406.6,35,0.3708251590534208,0,654,25,0,276.727783203125,289.3663330078125,30345.899642944336,15.637453079223633,19.257265090942383,54.93817138671875,53.73088073730469,3.523690259762356,1.0567001223283046,19,1.111841609152979,97,862.3000000000001,443.1,12.53968
East Creek,C10,2018-07-23,40.24324658,-120.901159,29.28,,0.0354863353576858,0.2977867095632976,0.3045377717598556,0.0377555613999438,0.3570984115464928,-0.1718156827619014,0.2097712270271464,0.1487212450746487,0.1621995021935185,0.2211071262401064,0.1162706668979548,0.0169110891300051,11.181900981722311,17.47835558423913,22.41049626009317,48.83602332831909,54.46804040230332,38.82874176239001,84.21478770192604,-11.21952709448401,46.14678128019845,48.28610328917219,26.077408100642565,56.442436831765775,-115.29737499041676,24.723569151372097,699.4000000000001,1540.9915771484375,406.7000000000001,33,0.3884325390933044,0,654,27,0,276.72857666015625,289.3681335449219,30345.98971557617,16.507240295410156,18.946271896362305,52.49555587768555,52.66623306274414,3.419888604104244,1.3685124021937622,19,1.1212194112624434,92,866.6,408.3,12.67824
East Creek,C11,2018-07-23,40.24334065,-120.900839,49.92,,-0.0188434155846708,0.2407429497655953,0.2509125029733734,0.0932230826092995,0.2680911020828002,-0.1698432594579039,0.1277429503259397,0.1456546424935179,0.1593453420042908,0.2203726751794526,0.1074191090889927,0.0140617475789467,11.532315939085144,17.805500586050723,23.339364447237315,49.15908781657609,56.037136288722834,41.25461312092391,82.13503482796051,-13.235971327242662,44.71402179383705,47.092237979058105,28.26129862187072,52.71058910742183,-116.75806454983274,21.866006678682595,699.7,1541.0938720703125,406.6,33,0.3672778912347521,0,654,25,0,276.73388671875,289.3681335449219,30345.55601501465,16.505538940429688,19.845748901367188,53.43916702270508,52.24355697631836,3.3367590513911054,1.0077168920686217,19,1.1966923714615425,95,871.3000000000001,418.3,21.61536
East Creek,C12,2018-07-23,40.24346585,-120.900515,23.68,,0.0171035823264895,0.2728378952940776,0.2805488722945305,0.0570785996561752,0.3216843047075265,-0.1719280415371741,0.1764028025835118,0.1480109796285732,0.1613261872678923,0.2198212427672251,0.1133778371761954,0.0179094751015633,10.895601044384057,16.90815523097826,22.125221421195647,47.70319680163044,53.75193673369568,39.19631953079711,82.20804098386344,-11.733354227031144,44.616722549619126,46.87058358044288,26.6256498117445,53.370575812175446,-114.96158246849144,22.57980322218593,699.9000000000001,1541.3677978515625,406.6,35,0.4297216862649789,0,654,27,0,276.73846435546875,289.3662109375,30345.03353881836,17.2889461517334,19.107223510742188,50.97733688354492,51.51143264770508,3.30436285736681,1.567518399666463,19,1.1689691236246007,96,876.4000000000001,416.20000000000005,10.25344
East Creek,C13,2018-07-17,40.24385201,-120.901936,102.08,,0.0482808180681578,0.3153740471658312,0.3166071011435739,0.0254951213596972,0.3670873902655264,-0.1747911485172768,0.2120736844416225,0.1493196718321759,0.1619572430807152,0.2208730015247883,0.1138308909979439,0.0158125755565518,12.5162628125,19.79536958333333,25.472002312500003,55.40886783333333,60.214479197916674,42.446517333333325,85.47711337391877,-7.485983966459945,50.26583748398,52.21982133798193,23.929876530940767,59.52342029006884,-114.21552925184506,25.15975064197429,699.2,1541.372802734375,406.6,36,0.6432163891030261,0,654,25,0,276.7162475585937,289.3647766113281,30346.6739654541,15.61498737335205,22.77752494812012,53.58525085449219,48.18965530395508,3.051689708562318,0.7250800223753209,19,1.245712450243552,96,851.3000000000001,283.8,44.20064
East Creek,C14,2018-07-17,40.24376207,-120.90226,74.56,,0.015166167159694,0.2409757724070674,0.2497652378361917,0.0719904146780817,0.2760662720942802,-0.1378456584778977,0.1178234470415211,0.1371553968049031,0.1497665719753086,0.2008091936357641,0.1082837966256289,-0.0057439253249136,13.344321250905796,20.557163199728265,27.408440020833336,53.14310964402175,59.46639341983695,45.49643245289855,74.4420545433905,-11.806762632747455,42.91574728596521,45.25778040674527,29.064172001343493,47.40326062677358,-111.21228321452465,15.655213084301078,699.2,1541.499755859375,406.7000000000001,36,0.9414430749012288,0,654,26,0,276.7108764648437,289.36492919921875,30347.10586547852,14.681005477905272,20.98699378967285,57.184181213378906,52.56676483154297,3.380273831447886,0.6328478206745997,19,1.2181213370136683,92,850.7,252.3,32.28448
East Creek,C15,2018-07-17,40.24363387,-120.902581,49.76,,0.0187973833481557,0.2383538398664096,0.2452003205253433,0.0685462323191488,0.2705153075145132,-0.1350562531118788,0.1131055463840861,0.1319006187167253,0.1446416516323484,0.2024036129073612,0.1006729928721441,-0.0134451759578365,14.247354148097829,21.617839301403983,28.62799640851449,53.306404594882245,59.01192896603261,45.41264072327898,69.02048279521671,-10.15216127881763,41.038864699403234,42.67132050245552,27.95019942272713,45.12843773961608,-104.12224440625242,12.51194721478343,698.9000000000001,1541.1630859375,406.7000000000001,36,0.6792438110886518,0,655,26,0,276.7055053710937,289.36505126953125,30347.538162231445,15.047767639160156,21.99200439453125,55.94254302978516,50.11148071289063,3.1865369988564334,0.7498163036543504,19,1.211118051952278,85,859.5,228.20000000000002,21.54608
East Creek,C16,2018-07-17,40.24340594,-120.902429,222.56,,0.1343467173947866,0.3871933569374081,0.3803990852026855,-0.061070570491215,0.4854594056869896,-0.1907006425790399,0.317988545636802,0.1603424393687602,0.1732382153848224,0.2316099953550554,0.1280955905355703,0.0219932225707063,12.300454473052536,19.32142651206652,24.430461483081004,58.1346483140528,61.115306815152685,39.87470705117752,93.41284494640502,-1.08091818117998,56.82825699053048,57.96321333201068,16.81855751827171,70.68552503222516,-114.16698430832729,33.4071745074191,698.7,1540.8365478515625,406.7000000000001,34,0.6158662502666511,0,655,26,0,276.7064514160156,289.3666381835937,30347.631423950195,15.186409950256348,20.23849868774414,55.06306838989258,51.47737121582031,3.144466273866718,1.088054548532154,19,1.1884467775447114,97,860.5,453.5,96.36848
East Creek,C17,2018-07-17,40.24349963,-120.902108,124.64,,0.0513585754388679,0.3498482960879314,0.3470450781097301,0.0098394912781047,0.4179015887169804,-0.217131081160533,0.2782426838178725,0.1547535554251279,0.166112443463908,0.2465215564717907,0.1089921997020033,0.0246116013729994,12.14901728435559,18.712507516433742,23.461504973343686,55.142007753623176,61.47561718090062,39.71023667126034,93.47514702202974,-6.9813050009435935,54.80492442595859,55.9497343441607,21.089053496289942,68.54957836125368,-117.75175319147024,33.19023182721108,699.0,1541.1556396484375,406.8,36,0.657348833621318,0,655,25,0,276.7117919921875,289.3665771484375,30347.198623657227,14.798989295959473,20.52593231201172,56.56435012817383,53.14427185058594,3.4148654317500537,0.7576935308291803,19,1.134564044811753,97,860.2,463.20000000000005,53.96912
East Creek,C18,2018-07-17,40.24362478,-120.901784,129.28,,0.0629640394825028,0.3593953582902327,0.3562563411849536,0.0012086645063523,0.4196134981442463,-0.2083604022961301,0.2750881859665204,0.1557177803415723,0.1673793218936831,0.2407436127517921,0.1144316689218075,0.0264677932666063,11.632474177083331,17.991428541666668,23.023370177083336,55.86077791666667,59.91756806250001,39.335913906250006,95.29860160460623,-3.0743027104572427,56.21451760471389,57.5644198323711,18.012571622172608,70.37255544448104,-118.26207701847616,34.47656180303038,699.2,1541.0621337890625,406.7000000000001,36,0.5824154882430159,0,654,25,0,276.7171325683594,289.3664855957031,30346.765625,15.560047149658203,20.23729515075684,54.65574645996094,52.33083724975586,3.396143797759281,0.9534453092907368,19,1.148353532990903,96,860.9000000000001,462.6,55.97824
East Creek,C19,2018-07-23,40.24336144,-120.901632,40.48,,0.0078512574932547,0.3161082647898305,0.3168157573269411,0.050964805483215,0.3594458638532111,-0.2260439058941884,0.2289870360052088,0.1522122141416474,0.1634507804318769,0.2525305806642939,0.0995662517814071,0.0281823982798654,10.860046334239136,17.029185944293477,21.76267673550725,50.84909189809784,59.48045700588766,39.34329356476451,90.21315150898025,-12.91040403856078,50.66982913936351,52.42794101417873,25.77818231654288,62.3785006239136,-120.18302206002322,30.49566875507908,699.3000000000001,1540.8372802734375,406.6,33,0.3841084746166143,0,654,25,0,276.7224426269531,289.3664245605469,30346.332794189453,16.07061195373535,18.881851196289062,53.85961532592773,52.18138122558594,3.443661417804603,1.5399346100979738,19,1.1326988632692123,96,865.0,458.90000000000003,17.527839999999998
East Creek,C20,2018-07-23,40.24327064,-120.901955,55.84,,-0.0040490457551642,0.3037194090721833,0.3061959964005059,0.0608807695683453,0.3544619281203374,-0.2231097429185517,0.2255973647554977,0.1516624905536114,0.1620884975501393,0.2484929329297445,0.0986997490734685,0.0266169644124389,11.538549583462732,17.857907011904764,22.286152071169774,50.32513506159421,58.785943005822986,38.82243892895963,87.22441101365159,-11.520648250767374,48.83839617071178,50.60146291588404,24.87633593341088,60.68315418101646,-114.08389048909042,29.584204628907845,699.1,1540.7763671875,406.7000000000001,33,0.4656289092095315,0,655,32,0,276.7179870605469,289.3681945800781,30346.85751342773,16.051311492919922,18.99901008605957,53.695709228515625,53.47808456420898,3.4833085764480782,1.2118925504523077,19,1.112774275861233,97,863.4000000000001,441.6,24.178720000000002
East Creek,C21,2018-07-17,40.24314264,-120.902276,97.28,,0.0850466599733358,0.3871569878234142,0.3793198173177384,-0.0271491985463282,0.4804236993544594,-0.2181744580934966,0.3355239817472317,0.1667807380955771,0.1784986573965997,0.246547828154334,0.134428364960356,0.0402340594113396,11.784926004658384,18.29176244979296,22.326905785584888,55.11130607738096,59.576022500647,36.59713499728261,95.78517988291507,-2.153096732525356,56.66003477504103,57.65357211395434,16.77289115506385,72.87923424368444,-112.21753676435576,37.65061267877766,698.8000000000001,1540.5810546875,406.7000000000001,31,0.3941293588945089,0,655,57,1,276.71270751953125,289.3681945800781,30347.291259765625,15.376797676086426,18.93350982666016,55.01333236694336,52.83248901367188,3.4921558846836174,1.334188428050391,19,1.1046218656109683,94,859.9000000000001,471.1,42.12224
