ID,Area_m2,Area_km2,NDVI,NDWI,Meadow
12788,25326.47,0.02533,0.016691595,-0.026848045,
12789,8283.748,0.00828,0.113310813,-0.154456961,
12790,7672.216,0.00767,0.078376029,-0.127750195,
12791,14419.3,0.01442,0.101709608,-0.14417539,
12792,5309.826,0.00531,0.09303344,-0.133908164,
12793,9125.004,0.00913,0.120366598,-0.152410406,
12794,6142.842,0.00614,0.020653614,-0.030443242,
12795,4419.668,0.00442,0.062663072,-0.071677332,
12796,9825.193,0.00983,0.108321789,-0.136764624,
12797,51701.831,0.0517,0.121822777,-0.158362453,
12798,4583.341,0.00458,0.088048224,-0.130029687,
12799,6870.325,0.00687,0.086636632,-0.124222615,
12800,7134.763,0.00713,0.028215874,-0.039067983,
12802,14927.823,0.01493,0.138883348,-0.156417869,
12803,12366.664,0.01237,0.073122532,-0.113985172,
12804,14962.067,0.01496,0.035751333,-0.044175433,
12805,10305.016,0.01031,0.064817906,-0.085269554,
12806,12140.638,0.01214,0.057598256,-0.105865429,
12807,40242.167,0.04024,0.054794299,-0.068172902,
12808,7807.444,0.00781,0.09442764,-0.108219805,
12809,20325.563,0.02033,0.130458508,-0.161049506,
12810,4917.799,0.00492,0.037605479,-0.0506479,
12811,6209.367,0.00621,0.129146224,-0.14652911,
12812,5210.023,0.00521,0.10401209,-0.128159005,
12813,4632.268,0.00463,0.074150471,-0.067013546,
12814,11123.017,0.01112,0.187064082,-0.188237719,
12815,5714.942,0.00571,0.183683822,-0.205599786,
12817,21526.008,0.02153,0.058649678,-0.097274144,
12819,7962.077,0.00796,0.172866915,-0.177139874,
12820,17847.802,0.01785,0.092038923,-0.130326798,
12821,6116.229,0.00612,0.108005394,-0.148863662,
12822,6927.369,0.00693,0.117594873,-0.159363696,
12823,10088.47,0.01009,0.144077173,-0.178161646,
12824,16048.371,0.01605,0.086096864,-0.121472756,
12825,8704.494,0.0087,0.087734693,-0.124536952,
12826,25868.128,0.02587,0.101383532,-0.136945065,
12827,27475.359,0.02748,0.110081798,-0.113778263,
12828,21867.739,0.02187,0.030941824,-0.042965238,
12829,4582.646,0.00458,0.064899115,-0.101244227,
12830,13149.941,0.01315,0.184756057,-0.205709744,
12831,9923.602,0.00992,0.068791085,-0.071963685,
12832,13981.177,0.01398,0.090681267,-0.100948081,
12833,9767.534,0.00977,0.037921047,-0.051993938,
12834,7010.211,0.00701,0.088996749,-0.125109975,
12836,32365.4,0.03237,0.121034482,-0.154179873,
12837,12603.75,0.0126,0.029995271,-0.036009539,
12838,7864.455,0.00786,0.12503249,-0.154485866,
12839,10319.858,0.01032,0.153249634,-0.178163973,
12841,14459.657,0.01446,0.129440269,-0.16357414,
12842,22972.647,0.02297,0.134788593,-0.154227683,
12843,5668.247,0.00567,0.059472822,-0.071324921,
12844,6015.722,0.00602,0.050693219,-0.076934721,
12845,9440.243,0.00944,0.063134926,-0.064043286,
12847,8981.366,0.00898,0.09252214,-0.117357065,
12848,7821.566,0.00782,0.01560599,-0.031532589,
12849,5501.108,0.0055,0.064433553,-0.099943949,
12850,24961.511,0.02496,0.072721148,-0.10998628,
12851,5121.78,0.00512,0.01705505,-0.031037639,
12852,7435.369,0.00744,0.08272996,-0.118671093,
12853,11027.324,0.01103,0.149724753,-0.181764147,
12854,10995.647,0.011,0.061236288,-0.077273167,
12855,50356.589,0.05036,0.071990572,-0.096174407,
12856,4821.026,0.00482,0.05622388,-0.064191389,
12857,13909.61,0.01391,0.121661648,-0.155123746,
12858,4290.488,0.00429,0.114022707,-0.159362064,
12859,7598.576,0.0076,0.121647552,-0.144457456,
12860,2897.632,0.0029,0.126800379,-0.148727164,
12861,7899.757,0.0079,0.085838777,-0.124689213,
12862,4676.511,0.00468,0.059618619,-0.08660535,
12863,13549.85,0.01355,0.148700672,-0.176528766,
12864,6159.069,0.00616,0.111631805,-0.132893685,
12865,4910.88,0.00491,0.072882914,-0.106724254,
12866,11199.662,0.0112,0.142532145,-0.172449439,
12867,13858.404,0.01386,0.091129118,-0.143039335,
12869,69661.715,0.06966,0.120147004,-0.168670113,
12870,6037.126,0.00604,0.090813745,-0.133693487,
12871,9211.53,0.00921,0.092063922,-0.121437067,
12872,5186,0.00519,0.165713435,-0.18539241,
12873,4608.086,0.00461,0.141930874,-0.170801896,
12874,7251.695,0.00725,0.107118685,-0.148584286,
12875,19774.873,0.01977,0.118258755,-0.144726453,
12876,8920.7,0.00892,0.09003662,-0.138312698,
12877,21212.211,0.02121,0.160742525,-0.181287942,
12878,8937.808,0.00894,0.083388164,-0.123596469,
12879,4891.752,0.00489,0.103528786,-0.133970598,
12880,38911.58,0.03891,0.154340831,-0.176863925,
12881,2081.951,0.00208,0.121853232,-0.147712784,
12882,32555.152,0.03256,0.163345947,-0.195414805,
12883,5341.516,0.00534,0.188328306,-0.202779614,
12884,6800.452,0.0068,0.083775784,-0.127656113,
12885,4364.773,0.00436,0.147106088,-0.174491847,
12886,20364.098,0.02036,0.146182288,-0.171903168,
12887,9490.891,0.00949,0.11629847,-0.160715558,
12888,4208.204,0.00421,0.122234405,-0.151141137,
12889,35863.912,0.03586,0.15452794,-0.176820421,
12890,8561.508,0.00856,0.073135752,-0.108628872,
12891,50755.79,0.05076,0.174211956,-0.197703056,
12892,17794.999,0.01779,0.097641637,-0.135500431,
12893,5205.289,0.00521,0.115844036,-0.150478833,
12894,9690.086,0.00969,0.052974443,-0.062372265,
12895,5054.94,0.00505,0.097421752,-0.134134407,
12896,5351.13,0.00535,0.119805493,-0.157078907,
12897,17736.289,0.01774,0.135271155,-0.166060177,
12898,4954.698,0.00495,0.074119436,-0.099559531,
12899,11951.494,0.01195,0.043072074,-0.06300022,
12900,8221.174,0.00822,0.17978401,-0.207206386,
12901,4833.128,0.00483,0.091505885,-0.124058457,
12902,15859.016,0.01586,0.029367374,-0.044531037,
12903,13007.384,0.01301,0.124762385,-0.135930151,
12904,6108.484,0.00611,0.155019575,-0.186833588,
12905,29274.792,0.02927,0.06716397,-0.116703536,
12906,5716.563,0.00572,0.079447242,-0.108511846,
12907,7366.823,0.00737,0.097805495,-0.134186428,
12908,6928.907,0.00693,0.095377695,-0.143010665,
12909,4851.747,0.00485,0.178487527,-0.202465396,
12910,15666.014,0.01567,0.010261277,-0.016930209,
12911,10207.965,0.01021,0.168096739,-0.194429223,
12912,8707.277,0.00871,0.115139245,-0.157929652,
12913,4805.828,0.00481,0.032955826,-0.045767128,
12914,31441.664,0.03144,0.126942644,-0.161860234,
12915,23251.787,0.02325,0.112785264,-0.147928247,
12916,9290.894,0.00929,0.111848478,-0.15710681,
12917,5990.917,0.00599,0.109241368,-0.138562496,
12918,8280.038,0.00828,0.125533531,-0.158088708,
12919,6859.775,0.00686,0.007055631,-0.005762468,
12920,10156.374,0.01016,-0.001611479,0.00085303,
12921,49064.616,0.04906,0.140589787,-0.16613076,
12922,18869.645,0.01887,0.08172989,-0.114348766,
12923,18526.505,0.01853,0.122692719,-0.151537375,
12924,36463.718,0.03646,0.059695438,-0.060009967,
12925,5622.384,0.00562,0.108235593,-0.133363481,
12926,6817.598,0.00682,0.072354494,-0.111579249,
12927,7480.937,0.00748,0.150675433,-0.172942053,
12928,14492.341,0.01449,0.034835648,-0.034493747,
12929,5813.423,0.00581,0.086811268,-0.119834652,
12930,12030.571,0.01203,0.077309056,-0.094739859,
12931,14088.127,0.01409,0.04685551,-0.063692965,
12932,6335.823,0.00634,0.149447909,-0.179334641,
12933,5218.27,0.00522,0.192573163,-0.208625397,
12935,6864.603,0.00686,0.110972934,-0.137116522,
12937,11096.427,0.0111,0.107015013,-0.13015076,
12940,4768.006,0.00477,0.128645004,-0.158641372,
12941,5161.568,0.00516,0.157318753,-0.17586634,
12942,10092.016,0.01009,0.041263407,-0.04477628,
12943,5591.885,0.00559,0.137687273,-0.156373077,
12944,8909.645,0.00891,0.089784118,-0.127963335,
12945,5601.603,0.0056,0.161650593,-0.187929524,
12946,6738.398,0.00674,0.137036258,-0.151398187,
12947,15466.789,0.01547,0.061026254,-0.067339747,
12949,7475.308,0.00748,0.185319503,-0.206699275,
12950,8712.929,0.00871,0.192850186,-0.21226561,
12951,7259.907,0.00726,0.137565557,-0.168933496,
12952,13000.619,0.013,0.084027109,-0.121987005,
12957,5691.847,0.00569,0.092086853,-0.125174546,
12958,7289.327,0.00729,0.056471365,-0.092349443,
12959,4562.511,0.00456,0.10428955,-0.137951912,
12960,12331.969,0.01233,0.09113114,-0.112262399,
12961,9962,0.00996,0.112891784,-0.152522879,
12962,4445.46,0.00445,0.09590268,-0.121469263,
12963,12797.857,0.0128,0.162956822,-0.184369692,
12964,6914.769,0.00691,0.096089307,-0.133245958,
12965,4416.304,0.00442,0.075428647,-0.09865299,
12966,7937.311,0.00794,0.152806141,-0.183502089,
12968,12897.067,0.0129,0.172100253,-0.189370554,
12969,5238.718,0.00524,0.082702102,-0.12132409,
12970,4268.495,0.00427,0.160952599,-0.177939619,
12971,13497.002,0.0135,0.149329021,-0.177897152,
12972,5575.865,0.00558,0.173975202,-0.189785301,
12973,8819.321,0.00882,0.085651857,-0.109517958,
12974,32113.27,0.03211,0.119526687,-0.148832069,
12975,6627.539,0.00663,0.115914228,-0.144243228,
12976,8127.183,0.00813,0.035272251,-0.052355611,
12977,8674.504,0.00867,0.090445829,-0.11382183,
12979,4681.839,0.00468,0.16908889,-0.186060446,
12980,5508.827,0.00551,0.058279174,-0.093071112,
12982,6107.946,0.00611,0.096103238,-0.128092543,
12984,9942.901,0.00994,0.105980848,-0.13592783,
12985,5039.912,0.00504,0.168253811,-0.194164069,
12986,6209.199,0.00621,0.1760931,-0.200562065,
12987,8749.751,0.00875,0.079627364,-0.115254851,
12988,8445.549,0.00845,0.125685574,-0.15277099,
12989,12933.35,0.01293,0.103859359,-0.134760555,
12990,5276.355,0.00528,0.054160437,-0.078363394,
12991,4822.175,0.00482,0.104800105,-0.133556806,
12992,8775.194,0.00878,0.095308019,-0.128370837,
12993,6071.264,0.00607,0.084088631,-0.114886205,
12994,9104.367,0.0091,0.018110521,-0.021875068,
12995,13955.133,0.01396,0.123705115,-0.159833174,
12996,12833.156,0.01283,0.114006275,-0.139550758,
12998,8861.219,0.00886,0.015119258,-0.030913616,
12999,42847.792,0.04285,0.094760027,-0.108345945,
13000,52532.846,0.05253,0.066929802,-0.107095066,
13001,6126.817,0.00613,0.01423357,-0.027582099,
13002,22457.284,0.02246,0.088784713,-0.100140097,
13004,32640.118,0.03264,0.124708092,-0.149118712,
13005,15213.896,0.01521,0.055338925,-0.0711016,
13006,4639.348,0.00464,0.084031049,-0.125412018,
13007,9232.282,0.00923,0.13135131,-0.160418072,
13008,43674.69,0.04367,0.198056863,-0.209905662,
13009,22249.873,0.02225,0.156623702,-0.184196747,
13011,26843.023,0.02684,0.075589914,-0.118977867,
13012,6990.899,0.00699,0.161953382,-0.187326625,
13013,8726.517,0.00873,0.072113854,-0.112960215,
13014,5226.123,0.00523,0.024623342,-0.035725172,
13015,8169.215,0.00817,0.129081229,-0.16080058,
13016,6298.732,0.0063,,,
13017,45339.736,0.04534,0.0813237,-0.126494908,
13018,13410.373,0.01341,0.11527938,-0.152632341,
13019,31856.484,0.03186,0.038560148,-0.046048486,
13020,78878.756,0.07888,0.098072746,-0.139071536,
13021,12140.991,0.01214,0.111970391,-0.144094208,
13022,9025.05,0.00903,0.171806501,-0.195433225,
13023,9095.433,0.0091,0.148242426,-0.181304289,
13024,5923.587,0.00592,0.193399808,-0.211913262,
13026,18315.388,0.01832,0.11045774,-0.14250394,
13027,8595.565,0.0086,0.191293532,-0.21168277,
13028,6978.832,0.00698,0.09913626,-0.139011266,
13029,6179.829,0.00618,0.112856822,-0.149528852,
13030,4726.353,0.00473,0.176225182,-0.191178546,
13031,11506.915,0.01151,0.154444055,-0.185085027,
13032,8685.91,0.00869,0.126158834,-0.156757195,
13033,31673.564,0.03167,0.137860311,-0.156846336,
13034,4552.382,0.00455,0.112701086,-0.144871317,
13036,6663.687,0.00666,0.102293354,-0.136541403,
13037,5111.683,0.00511,0.118123304,-0.14909133,
13038,7827.321,0.00783,0.092774938,-0.133844734,
13039,19778.546,0.01978,0.121493822,-0.164865244,
13040,4364.225,0.00436,0.101756184,-0.139312226,
13041,5527.197,0.00553,0.064715745,-0.097728987,
13042,9057.613,0.00906,0.113023592,-0.135797581,
13043,12606.182,0.01261,0.119341321,-0.148068821,
13044,20511.276,0.02051,0.141172907,-0.173511133,
13045,7212.312,0.00721,0.128142843,-0.155935283,
13046,8617.026,0.00862,0.161771932,-0.172973133,
13047,11968.758,0.01197,0.146332729,-0.173947175,
13048,44338.694,0.04434,0.062319002,-0.057962009,
13049,10511.055,0.01051,0.123404264,-0.156799687,
13050,23995.966,0.024,0.156059405,-0.180131659,
13051,19392.365,0.01939,0.163335127,-0.186628212,
13052,13519.015,0.01352,0.128051083,-0.153132635,
13053,14014.32,0.01401,0.111137267,-0.137313084,
13054,9814.402,0.00981,0.11125609,-0.148218064,
13055,5282.888,0.00528,0.097433069,-0.132896288,
13056,16351.414,0.01635,0.107088152,-0.139984701,
13057,9259.245,0.00926,0.1329359,-0.174415338,
13058,11961.803,0.01196,0.112754079,-0.148541925,
13060,8070.578,0.00807,0.062659516,-0.111055653,
13061,16141.584,0.01614,0.089936737,-0.138421987,
13062,5442.497,0.00544,0.083865652,-0.129313966,
13063,8883.332,0.00888,0.099998805,-0.146718994,
13064,19404.114,0.0194,0.119551541,-0.134402616,
13065,7864.78,0.00786,0.099149886,-0.132804521,
13066,9174.165,0.00917,0.081666551,-0.12892574,
13067,6785.326,0.00679,0.104053733,-0.144068243,
13068,8438.158,0.00844,0.092984491,-0.126208922,
13069,9565.236,0.00957,0.104924708,-0.14560831,
13070,5144.698,0.00514,0.090266458,-0.131835544,
13071,7205.724,0.00721,0.131209274,-0.14367978,
13072,21431.401,0.02143,0.089921347,-0.13130213,
13073,13929.628,0.01393,0.099871999,-0.143986426,
13074,36429.755,0.03643,0.116904778,-0.145353452,
13075,10175.808,0.01018,0.109704305,-0.132690715,
13076,8088.018,0.00809,0.12807655,-0.15770796,
13077,36154.729,0.03615,0.094388727,-0.113732327,
13078,6146.408,0.00615,0.102680522,-0.139576408,
13079,9629.183,0.00963,0.108996534,-0.128525646,
13080,5215.661,0.00522,0.101788254,-0.134276158,
13081,8628.626,0.00863,0.070356312,-0.114614799,
13082,4686.245,0.00469,0.09673345,-0.115256706,
13083,5961.242,0.00596,0.102923874,-0.127223084,
13084,8391.319,0.00839,0.077299079,-0.124624605,
13085,6682.899,0.00668,0.189017322,-0.205095362,
13086,14066.41,0.01407,0.11068201,-0.140945206,
13087,7334.07,0.00733,0.106815026,-0.134774447,
13088,29410.552,0.02941,0.123479276,-0.160682767,
13089,4280.309,0.00428,0.118117824,-0.158196863,
13090,5269.611,0.00527,0.080161172,-0.120761644,
13091,9450.077,0.00945,0.118723391,-0.158644035,
13092,42980.005,0.04298,0.017754046,-0.02999891,
13093,7666.721,0.00767,0.126961789,-0.159832067,
13094,13107.46,0.01311,0.077012206,-0.09871674,
13095,10532.034,0.01053,0.043848767,-0.057904921,
13096,4469.325,0.00447,0.14774412,-0.175334531,
13097,6293.639,0.00629,0.059382755,-0.085401231,
13098,6563.124,0.00656,0.059937198,-0.076002009,
13099,6522.593,0.00652,0.085165163,-0.100075424,
13100,5980.316,0.00598,0.041261054,-0.03823378,
13101,6774.808,0.00677,0.034194147,-0.034054327,
13102,5618.061,0.00562,0.145515435,-0.164867337,
13103,4335.213,0.00434,0.15100564,-0.176950699,
13104,8397.582,0.0084,0.084182485,-0.102617733,
13106,6196.453,0.0062,0.132039819,-0.164606586,
13107,31519.964,0.03152,0.09541454,-0.135011695,
13108,4526.602,0.00453,0.085456155,-0.125198234,
13109,20433.013,0.02043,0.118164542,-0.1540947,
13110,4514.666,0.00451,0.174903622,-0.198302724,
13111,4563.52,0.00456,0.071717965,-0.093181302,
13112,12565.747,0.01257,0.140825864,-0.17593288,
13113,14816.427,0.01482,0.090520728,-0.134463562,
13114,49053.127,0.04905,0.159229101,-0.181084252,
13115,5038.705,0.00504,0.142724497,-0.176663368,
13116,8183.791,0.00818,0.171073172,-0.184991564,
13117,5826.415,0.00583,0.16003512,-0.174156221,
13118,4390.913,0.00439,0.19044315,-0.196305173,
13119,21344.087,0.02134,0.021293701,-0.013600826,
13120,7728.055,0.00773,0.005252754,-0.014004085,
13121,26771.647,0.02677,0.058762254,-0.059015059,
13122,9285.129,0.00929,0.049610836,-0.079367038,
13123,43744.344,0.04374,,,
13125,21627.739,0.02163,0.115007454,-0.133754786,
13126,5509.502,0.00551,0.073808962,-0.076952337,
13127,11139.418,0.01114,0.094919874,-0.136954168,
13128,4603.779,0.0046,0.071888266,-0.07480709,
13129,37388.49,0.03739,0.124517427,-0.146104057,
13130,6125.021,0.00613,0.07343446,-0.076241752,
13131,6494.878,0.00649,0.106409667,-0.135457969,
13132,24600.918,0.0246,0.090528069,-0.103248039,
13133,7840.438,0.00784,0.094787022,-0.10165098,
13134,5346.451,0.00535,0.006917624,-0.0161772,
13135,21764.313,0.02176,0.156384355,-0.182690875,
13136,9709.911,0.00971,0.020309995,-0.03083256,
13137,11263.697,0.01126,0.093766236,-0.130589252,
13138,14882.243,0.01488,0.127676499,-0.158758874,
13139,5450.401,0.00545,0.115120336,-0.153358948,
13140,47605.456,0.04761,0.095965908,-0.100819105,
13141,8794.686,0.00879,0.11080536,-0.142799547,
13143,21319.195,0.02132,0.016510405,-0.032077952,
13144,23722.427,0.02372,0.001538066,-0.00923674,
13145,5131.944,0.00513,0.101397824,-0.123018524,
13146,11169.266,0.01117,0.199604705,-0.217584588,
13147,7982.384,0.00798,0.038645606,-0.049908845,
13148,5143.29,0.00514,0.06782895,-0.097905564,
13150,36776.719,0.03678,0.063849122,-0.084238176,
13151,39360.492,0.03936,0.117164451,-0.146545504,
13152,16728.637,0.01673,0.142661918,-0.170477343,
13153,58458.025,0.05846,0.172304677,-0.192784611,
13154,14292.275,0.01429,0.07582392,-0.076238759,
13155,6815.236,0.00682,0.071459707,-0.082645162,
13156,38268.685,0.03827,0.1206819,-0.159645169,
13157,7087.106,0.00709,0.121896705,-0.154098014,
13158,13746.795,0.01375,0.058954149,-0.064301555,
13159,29576.64,0.02958,0.123226387,-0.151082551,
13160,44803.034,0.0448,0.126890787,-0.161810314,
13161,12302.948,0.0123,0.140459967,-0.155257512,
13162,48045.132,0.04805,0.134882086,-0.167163861,
13163,9134.678,0.00913,0.082110437,-0.121657171,
13164,4502.289,0.0045,0.09459671,-0.137086527,
13165,35821.639,0.03582,0.099397591,-0.132855218,
13166,8765.926,0.00877,0.068539487,-0.117911,
13167,11720.558,0.01172,0.120962717,-0.148058777,
13168,9853.538,0.00985,0.149290627,-0.16679984,
13169,16854.509,0.01685,0.115512433,-0.132770575,
13170,21661.156,0.02166,0.113589211,-0.147613513,
13171,7385.573,0.00739,0.114572265,-0.137026257,
13173,12099.061,0.0121,0.040390233,-0.070544143,
13174,27306.017,0.02731,0.099911943,-0.142869075,
13175,5235.582,0.00524,0.062155342,-0.089102528,
13176,4231.825,0.00423,0.12580329,-0.149239638,
13178,5892.195,0.00589,0.179333273,-0.201095434,
13179,7064.473,0.00706,0.058125816,-0.092332478,
13180,5147.932,0.00515,0.095160877,-0.138154647,
13182,4885.703,0.00489,0.072039028,-0.112552627,
13183,19457.395,0.01946,0.032245647,-0.047369528,
13184,8241.755,0.00824,0.085259331,-0.111339729,
13185,5483.873,0.00548,0.091235568,-0.121355447,
13186,13437.042,0.01344,0.177061022,-0.196133134,
13187,11036.683,0.01104,,,
13188,6059.857,0.00606,0.015261848,-0.026016806,
13189,4820.571,0.00482,0.15633616,-0.173492069,
13190,5926.254,0.00593,0.142926489,-0.169429214,
13191,53291.144,0.05329,0.155152759,-0.173751115,
13192,83828.663,0.08383,0.117081581,-0.158076156,
13193,25109.453,0.02511,0.115103807,-0.142307076,
13194,7026.116,0.00703,0.084160356,-0.121356319,
13195,7933.663,0.00793,0.154197298,-0.184257246,
13196,16101.011,0.0161,0.121805157,-0.158191045,
13197,25187.794,0.02519,0.159051269,-0.173779909,
13198,10158.722,0.01016,0.174126717,-0.198850566,
13199,5667.098,0.00567,0.172468036,-0.197450265,
13200,11135.823,0.01114,0.149178941,-0.177474187,
13201,9796.035,0.0098,0.11989853,-0.143292486,
13202,40970.374,0.04097,0.181118978,-0.206696673,
13203,4519.661,0.00452,0.095812887,-0.125374869,
13204,8237.157,0.00824,0.067637298,-0.092712112,
13205,7865.874,0.00787,0.020976532,-0.027747307,
13206,11333.729,0.01133,0.091176159,-0.125452355,
13207,4831.118,0.00483,0.017849793,-0.027562514,
13208,5480.219,0.00548,0.142150074,-0.175730181,
13209,8824.908,0.00882,0.035755151,-0.062263961,
13210,18416.169,0.01842,0.127578646,-0.145759435,
13212,16165.829,0.01617,0.035386926,-0.041942314,
13213,14523.942,0.01452,0.122866145,-0.153316925,
13215,5400.432,0.0054,0.126566239,-0.162173678,
13216,4574.134,0.00457,0.039432705,-0.044241394,
13217,7137.776,0.00714,0.161420509,-0.191848666,
13218,7894.385,0.00789,0.132955554,-0.164113583,
13219,28277.138,0.02828,0.119349224,-0.151532567,
13220,4584.307,0.00458,0.063710438,-0.113384813,
13221,8241.081,0.00824,0.070968231,-0.118305269,
13222,4366.199,0.00437,0.092171988,-0.113965707,
13223,26212.028,0.02621,0.1376012,-0.168054249,
13224,5596.088,0.0056,0.070616819,-0.083702228,
13225,48646.899,0.04865,0.061981252,-0.070747257,
13226,25753.096,0.02575,0.140770452,-0.175611634,
13227,14550.097,0.01455,0.137523247,-0.157828469,
